MUV-466,MUV-548,MUV-600,MUV-644,MUV-652,MUV-689,MUV-692,MUV-712,MUV-713,MUV-733,MUV-737,MUV-810,MUV-832,MUV-846,MUV-852,MUV-858,MUV-859,mol_id,smiles
,,,0.0,,,,,,,,,,,,0.0,,CID3244515,Cc1cccn2cc(CNC(=O)C3CCCCC3)nc12
,,,,,,,,,0.0,0.0,0.0,,,,,,CID1049766,O=C(Cc1ccccc1)Nc1c(C(=O)N2CCCCCC2)cnn1-c1ccccc1
,,,,,0.0,,,0.0,,,,,,,0.0,,CID778071,Cc1cc(C(C)(C)C)oc1C(=O)Nc1ccc(CC(=O)O)cc1
,,,,,,,,,,,,,,0.0,,,CID2379291,CCC(=O)Oc1ccc2c(=O)c(-c3ccc4ccccc4n3)c(CC)oc2c1C
,,0.0,,,,0.0,0.0,0.0,,,,0.0,,0.0,,,CID2260458,CCCOc1cccc(NC(=O)c2c(-c3ccccc3)noc2C)c1
,,,,0.0,,,,0.0,,,,,0.0,,,0.0,CID949427,O=S(=O)(/C=C/c1ccccc1)Nc1ccc2c(c1)OCO2
,0.0,,0.0,0.0,,,0.0,0.0,,0.0,,,,,,0.0,CID645788,O=C(CN(C(=O)CCC(=O)Nc1nccs1)c1ccc2c(c1)OCO2)NCC1CCCO1
0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,,,,,0.0,CID651471,CCCCn1c(SCc2ccc(Cl)cc2)nc2c1c(=O)[nH]c(=O)n2C
0.0,,0.0,,0.0,,,,,,,,0.0,,,,,CID651472,O=C(NCc1ccco1)c1cc2sccc2n1Cc1ccccc1
,,,0.0,0.0,,0.0,,,,0.0,0.0,0.0,0.0,,,,CID651473,CCCCCCSC1=C(C#N)C(c2ccc(O)cc2)CC(=O)N1
,,,,,,,,,,,,,,0.0,,,CID775671,CC(C)CC(O)(CC(C)C)C(=O)NNc1ccccc1
0.0,,,,,,,,,,,,,,,,,CID3239482,CC(C)N1CC=C(c2c[nH]c3ccccc23)CC1
,0.0,,0.0,0.0,,,,,,,0.0,,,,,0.0,CID2239622,CCN(CC(=O)NCc1ccccn1)S(=O)(=O)c1ccc(Cl)cc1
,,,,,,,,,,,0.0,,,,,,CID2449132,O=c1cc(CSc2nnc(Nc3ccccc3)s2)nc2sccn12
0.0,,,0.0,0.0,,,,,,,,0.0,0.0,,,,CID2999533,C=CCn1c(=O)/c(=C\c2ccc(F)cc2)s/c1=C(/C#N)c1nnc2n1CCCCC2
,0.0,0.0,0.0,,,,0.0,,,0.0,,,,,,,CID655880,CC(C)C(c1nnnn1CCc1ccccc1)N1CCOCC1
,0.0,,,,,,,,,0.0,,,,,,,CID655883,COc1ccc(-c2ccc(-c3nnn(CC(=O)N4CCOCC4)n3)cc2)cc1
0.0,,0.0,0.0,,,,,,0.0,,0.0,0.0,,,,,CID655882,Cc1ccnc(N2CCC(C(=O)Nc3ccc(Oc4ccccc4)cc3)CC2)n1
,,,,,,,,,,0.0,,,,,,,CID6100380,CCN1C(SCC(=O)NC2CCCC2)=NN/C1=C1\C=Nc2ccccc21
,,,0.0,0.0,,,,,,,,,,,,0.0,CID663699,CCN(CC)CCCN1C(=O)C(O)=C(C(=O)c2sc(C)nc2C)C1c1ccco1
,,,,,,,,,,,0.0,,,,,,CID3270116,CC(C)(C)NC(=S)NCc1cccnc1
,,0.0,0.0,,,,0.0,,,,,0.0,,,,,CID5309528,CCOC(=O)C1CCN(C(=O)CN(c2ccc(OC)cc2)S(=O)(=O)c2c(C)noc2C)CC1
0.0,,0.0,0.0,,,,,,,,,0.0,,,,,CID5309529,O=C(Nc1ccc(Cl)cc1)C1CCCN(S(=O)(=O)c2cnc[nH]2)C1
,0.0,,0.0,,,,,,,,0.0,,,,,0.0,CID558416,COC(=O)c1ccc(NC(=O)CN2CCCC2)cc1
,,,,,0.0,,,0.0,,,0.0,,0.0,,,,CID915860,CC(=O)Oc1oc(-c2ccccc2)nc1/C=N/c1ccccc1
,,0.0,0.0,,0.0,,0.0,,,,,,,,,,CID664958,CCOc1nc(C)ccc1-c1noc(-c2ccccn2)n1
0.0,,0.0,,,,0.0,,0.0,,0.0,,,,,0.0,,CID804704,CCCc1cc(=O)nc(SCC(=O)OCc2ccccc2)[nH]1
0.0,,,0.0,,,,,0.0,0.0,0.0,,0.0,,,,,CID2838665,CCCOc1ccccc1NC(=O)CC1Nc2ccccc2NC1=O
,,,0.0,,,,0.0,,,0.0,0.0,,,,0.0,,CID2533856,Cc1nn(-c2ccccc2)c(C)c1C(=O)Nc1nnc(-c2ccco2)o1
,,0.0,,,0.0,,,,,,,,,,,,CID5307211,COc1ccc(N2C(=O)C3CCCN3C2c2ccccc2OC)cc1
0.0,,,,0.0,,,,,,,,,,,,0.0,CID2855196,COc1ccc(COC(=O)C2=C(C)NC(=O)NC2c2ccc(O)c(OC)c2)cc1
,,,,0.0,,0.0,,,0.0,0.0,,0.0,,,,0.0,CID2052841,COc1ccccc1-n1c(SCC(=O)Nc2ccc3c(c2)OCO3)nc2c(c1=O)SCC2
,,,,,,,,,,,,,0.0,,,,CID1484094,CCOC(=O)n1c(=O)n(Cc2ccccc2Cl)c2ccccc21
,,,,,,,,,,,,,0.0,,,,CID3369240,O=C1CSC2c3ccccc3C(=O)N2Cc2ccccc21
,,,,,0.0,,,,,,1.0,,,,,,CID4177562,O=C(CCCn1c(=S)[nH]c2ccccc2c1=O)N1CCN(c2cccc(Cl)c2)CC1
,,,,,,,0.0,,,,0.0,0.0,,,0.0,,CID1071278,COC(=O)CN(c1ccc(F)cc1)S(=O)(=O)c1ccc2c(c1)OCCO2
,0.0,,,,,,,,,,,,,,,,CID2347892,CCn1c(C)nc2cc(-c3nc4n(n3)Cc3ccccc3-4)ccc21
,,,,,,,,,,,0.0,,0.0,,,,CID850681,Cc1c(C(=O)Oc2cccc3ccccc23)cnn1-c1ccccc1
0.0,,,,,0.0,,0.0,,,,,,,,,,CID678578,Cc1[nH]n(-c2ccccc2)c(=O)c1-c1ccccc1
,,,,,,,,,,0.0,,,,,,,CID3244156,COc1ccc(OC)c(S(=O)(=O)NCc2csc(-c3ccccc3)n2)c1
,,0.0,0.0,,,0.0,,,,,0.0,,0.0,,0.0,,CID3238895,Cc1csc2ncc(C(=O)NCc3ccco3)c(=O)n12
0.0,,0.0,,,,,,,,,,,,,,1.0,CID3238898,CCOC(=O)N1CCN(C(=O)c2ccc3c(c2)sc2nc(-c4ccccc4)cn23)CC1
,,,,,0.0,,,,,,0.0,,,,,,CID970459,COc1ccc(-c2c(C)nn(-c3ccccc3)c2N)cc1
,,0.0,,,,0.0,0.0,,,,,,,,0.0,,CID646375,CCn1cc(C(=O)Nc2cc3c(cc2NC(C)=O)OCCO3)c(=O)c2ccc(C)nc21
,,,,,,,,,,,,,,,,0.0,CID662847,CCCCCC(=O)N1CCN(CCNC=C2C(=O)CC(c3ccc(OC)cc3)CC2=O)CC1
,0.0,0.0,,0.0,0.0,,,,,,0.0,0.0,0.0,,,0.0,CID662845,O=C(CSc1nnc(-c2ccccn2)n1Cc1ccco1)c1ccc(Cl)cc1
,,,,,,,,,,,,,,0.0,,,CID1811261,O=C(CCC(=O)c1ccccc1)NCCOc1ccccc1
,,,,,,,,0.0,,,0.0,,,,0.0,,CID2364058,O=C(Nc1nccs1)c1ccc(Cl)c(S(=O)(=O)N2CCOCC2)c1
,,,,,,,,,,,,,0.0,,,,CID4984225,CN(C)S(=O)(=O)c1ccc(C(=O)OCC(=O)Nc2cccnc2Cl)cc1
,,,,,,,,,0.0,,,,,,,,CID2128296,COc1ccc(CC(=O)OCC(=O)Nc2ccc(Cl)cn2)cc1
,,,,,,,,,,,,,0.0,,0.0,,CID879257,CCC(=O)Oc1ccc2c(C)cc(=O)oc2c1C
,,0.0,,,,,,,,,,0.0,,,0.0,0.0,CID2961792,CN(CC(=O)N1CCN(c2ccccn2)CC1)S(=O)(=O)c1ccc2ccccc2c1
,0.0,0.0,,,,0.0,,,,,,,,,0.0,,CID663240,Cc1cccc(CSc2nnc(-c3ccccn3)n2N)c1
,0.0,,,,0.0,0.0,,,,,,,,,,,CID5308802,COc1cccc(Nc2cc(C)nc3nc(C)nn23)c1
0.0,0.0,,,,,0.0,,0.0,,,,0.0,,,0.0,0.0,CID875239,CNC(=O)c1ccc(N(Cc2ccccc2)S(C)(=O)=O)cc1
,,,,,,,,,,,,,0.0,,,,CID3850056,Cc1nn(C)c(Oc2cccc(Cl)c2)c1C#N
,,,0.0,,,,,,,,,,,,,0.0,CID3240451,Cc1noc(C)c1S(=O)(=O)N1CCCC(C(=O)NCCC2=CCCCC2)C1
0.0,,,,,,,,,,,,,0.0,,,0.0,CID2965665,Cc1ccc(-c2cc(C(=O)NCCCn3ccnc3)c3cc(Br)ccc3n2)o1
0.0,,,,,,,,0.0,,0.0,,,,,,0.0,CID2965660,O=C(c1ccco1)N1CCN(C(=O)c2cc(-c3ccncc3)nc3ccc(Br)cc23)CC1
,0.0,0.0,,,,,,,0.0,,,,,,,,CID662510,Cc1ccc(NC(=O)CSc2nnc(-c3ccncc3)n2N)cc1C
0.0,,,,0.0,,0.0,,0.0,,0.0,,0.0,0.0,,,,CID660562,CCC(=O)Nc1ccc2nc(SCC(=O)N3CCCC3)sc2c1
,,,,,,,,,,,0.0,,,,,,CID748049,Cc1ccc(S(=O)(=O)Cc2nc(=O)c3ccccc3[nH]2)cc1
0.0,,,,,,,,,0.0,,,,,,0.0,0.0,CID2428910,O=C(COc1ccccc1Cl)NCCCN1CCOCC1
,,,,,,,,0.0,,,,,,,,,CID3241150,CCn1cc(C(=O)Nc2ccccc2C(=O)OC)c(=O)c2ccc(C)nc21
,,,,,,,,,,,,,,0.0,,,CID16197162,NC(=O)C1=CC(c2ccccc2)CC(OCc2ccc(CO)cc2)O1
,,,,,,,,,,,,,,0.0,,,CID16197161,NC(=O)C1=CC(c2coc3ccccc3c2=O)CC(OCCCCO)O1
,,0.0,0.0,0.0,,0.0,0.0,0.0,,,,0.0,,,0.0,,CID2292827,CCCOc1cccc(C(=O)Nc2cccnc2)c1
,,,,,,,,0.0,0.0,,,,,,,,CID2998150,COCCn1c(C)cc(C(=O)COC(=O)CCc2ccc(S(=O)(=O)N3CCOCC3)cc2)c1C
0.0,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.0,CID2165076,O=C(CSc1ncn(-c2ccccc2)n1)Nc1nc2ccccc2s1
,,0.0,,,,0.0,,,,,,,,,,,CID64125,C=CCOc1nc2c(c(=O)n(C)c(=O)n2C)n1C
,,,,,,,,,0.0,,0.0,,,,,,CID2297789,CCCCN(CCCC)c1nc2ccccc2nc1NS(=O)(=O)c1ccc(NC(C)=O)cc1
,,0.0,,,,,0.0,,0.0,,,,,,,,CID2867056,COC(=O)c1ccc(N2C(=O)CC(N3CCOCC3)C2=O)cc1
,,,,,,,0.0,,,,,,,,,,CID5768711,COc1ccc(/C(O)=C2/C(=O)C(=O)N(CCCC(=O)O)C2c2ccc(OC)c(OC)c2)cc1
,,,,,,,,0.0,,0.0,,,,,,,CID2948031,Cc1ccc(SC(C)C(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1
,0.0,,,,,,,,,,,,,,,,CID649273,COc1ccc(-c2cc(NCCc3ccncc3)n3ncnc3n2)cc1
,,,,,,,,,,,,,0.0,0.0,,,CID935161,CCOc1ccc(C(C)C)cc1S(=O)(=O)n1ccnc1C
,,,,,,,,,0.0,,,,,,,,CID744534,O=C(O)COc1ccc(NC(=O)c2ccco2)cc1
,,,,,,,,,,,,,0.0,,,,CID800098,O=C(Oc1cccc(N2C(=O)CCC2=O)c1)c1ccccc1
0.0,,,,,0.0,,,,,,,,,,0.0,,CID660013,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NCc1ccco1
,0.0,,,,,,,,,,0.0,,,,0.0,,CID2147265,Cn1c(Cc2csc(N)n2)nnc1SCC(=O)NC1CCCCC1
,,0.0,,,,0.0,0.0,0.0,,,,0.0,,0.0,0.0,,CID696828,C=CCc1cccc2cc(C(=O)N(C)C)c(=O)oc12
,,,0.0,,,,0.0,,0.0,0.0,,0.0,,0.0,,,CID1245313,O=C(Nc1ccc2c(c1)OCCO2)C1CCC1
,0.0,,0.0,,,,,,0.0,,,,,,,,CID3240174,O=C(O)CN1CCN(Cc2ccc(F)cc2Cl)C1=O
,,0.0,0.0,0.0,,,,,,,,0.0,,,,0.0,CID3242156,Cn1c(=O)c2cc(S(=O)(=O)NCCC(=O)N3CC=C(c4ccccc4)CC3)ccc2n(C)c1=O
,,,,,,0.0,,,,,,,,,,,CID290223,NC(=O)c1c(N)sc2c1CCCC2
,,,,,,,,,,,,,0.0,,,,CID2872363,COc1ccc(-c2csc(N3N=C(C)C(C)C3=O)n2)cc1
,,,,,,,,,,,,,,,,0.0,CID2960051,CCOC(=O)C1SC2(C(F)(F)F)CC1(O)c1c(C)cc(C)nc1O2
0.0,0.0,,,0.0,0.0,0.0,,,,,,0.0,,,0.0,,CID2078228,Cc1cc(C(=O)N2CCc3ccccc32)c2ccccc2n1
,,,,,0.0,,,,,,,,,,,,CID2841835,N/C(=N\OC(=O)Cc1ccc(-c2ccccc2)cc1)c1cccc([N+](=O)[O-])c1
,,,,,,0.0,0.0,,,,,,,,,,CID976199,c1ncn(CCOc2ccc3c(c2)CCC3)n1
0.0,0.0,0.0,,,,0.0,0.0,,,,0.0,,,0.0,0.0,,CID651283,COc1ccc2nc(N3CCC(C)CC3)c(C#N)cc2c1
,,0.0,0.0,,0.0,,,0.0,,,0.0,,,,,,CID651282,CC(=O)NC1CCN(C(=O)N2CCCC2)CC1
,,,,,,,0.0,0.0,0.0,0.0,,,0.0,,,0.0,CID707179,COc1ccc(C(C)=O)cc1CSc1nc2ccccc2o1
,0.0,0.0,,,,0.0,,,,,,,,,,,CID707172,CCOc1ccc2nc(Nc3nc(=O)c4c([nH]3)CCC4)nc(C)c2c1
,,,,,0.0,,,,,,,,,,,,CID2395532,Cc1cc(NC(=O)c2cccs2)n(-c2ccccc2)n1
,,,,0.0,,,,,,,,,,,0.0,,CID3242965,COc1cc(C(=O)NCc2cn3ccsc3n2)cc(OC)c1OC
,,,,,,,,,0.0,,,,,,,,CID1144272,CCn1c(Cc2ccccc2)nnc1SCC(=O)Nc1ccc(OC)cc1
,,,,,,,,,,,,0.0,,,,,CID676133,Cc1cc(C)c2c(-n3cccc3)c(C(=O)O)sc2n1
,,,,,,,,0.0,,,,,,,,,CID3193755,CC(C)(C)n1nnnc1C(c1ccc(F)cc1)N(Cc1ccc(F)cc1)Cc1ccco1
,,,,,,,,,0.0,,,,,,,,CID4256446,CC(=O)Nc1cc(C(=O)N2CCCC2)ccc1Sc1ccc(C)cc1
,,0.0,,,,,,,0.0,,,,,,,0.0,CID2233335,CCOC(=O)c1c(NC(=O)Cc2cccs2)sc(C(=O)N2CCCCC2)c1C
,,0.0,,,,,,,,,0.0,,,,,,CID646662,CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cc2ccc(C)cc2[nH]c1=O
0.0,,0.0,0.0,,0.0,,,0.0,,,,,,,0.0,,CID2997967,Cc1c(N(C(=O)Nc2ccccc2)C2=NCC(C)S2)c(=O)n(-c2ccccc2)n1C
,,,,,,,,,,,,,0.0,,,,CID728667,COc1ccc(-n2c(C)ccc2C)c([N+](=O)[O-])c1
,,,,,,,,,,,,0.0,,,0.0,0.0,CID1379075,COc1ccc(OC)c(N2C(=O)C(Cl)=C(N3CCOCC3)C2=O)c1
,,,,,0.0,,,0.0,0.0,0.0,,,,,,,CID834063,COc1ccccc1CNc1ccc(C(=O)O)cc1
,0.0,0.0,,,,,,,,,,,,,,,CID2079047,O=C(CCc1nc2ccccc2[nH]c1=O)OCC(=O)N1CCc2ccccc21
,,0.0,,,,,,,,,,,,,0.0,,CID5309228,Cc1cccc(N2CCN(C(=O)C3CCCN(S(=O)(=O)c4c(C)noc4C)C3)CC2)c1C
,,,,,,,,,0.0,,0.0,,,,,,CID1138146,O=C(NC1CCCCC1)N(CCO)Cc1cc2cc3c(cc2[nH]c1=O)OCCO3
,,,,,,,,,,,0.0,,,,,,CID738380,Cc1ccc(SCC(=O)N2CCc3ccccc32)cc1
,,,,,,,,,0.0,,,,,0.0,,,CID738381,O=C(c1ccc2snnc2c1)N1CCCCC1
0.0,,,,,,,,,0.0,,0.0,,,,,0.0,CID1301660,Cn1nc(-c2ccc(N3CCOCC3)c(NC(=O)c3ccccc3)c2)c2ccccc2c1=O
,,,,,,,,,,,,,0.0,,,,CID3185798,Cc1ccc2[nH]c(=O)c(CN(CCCN(C)C)C(=S)NCCc3ccccc3)cc2c1
,,,,,,,,0.0,,,,,,,,,CID750183,Cc1ccc(-n2nc(C(=O)O)cc2-c2ccccc2)cc1
,,,,,,,,,,,,,0.0,,,,CID1263893,O=[N+]([O-])c1ccc2c(c1)nc1n2CCN(C2CCCCC2)C1
,,,,,0.0,,,,,,,,,,,,CID3789576,Cc1ccc(C)c(Nc2c([N+](=O)[O-])cc([N+](=O)[O-])c3cccnc23)c1
0.0,,,,,,,,0.0,,0.0,,,,,,0.0,CID665536,COc1ccc(N2CCN(Cc3cc(=O)oc4c3ccc3ccccc34)CC2)cc1
,,,,,0.0,,,,,,,,,,,,CID5735881,CC(=O)Nc1cccc(C(=O)/C=C/c2ccco2)c1
,,,,,,,,,,0.0,,,,,,,CID4215766,Cc1csc2ncc(C(=O)N(Cc3ccccc3)c3ccccn3)c(=O)n12
0.0,,,0.0,,,,,0.0,0.0,0.0,0.0,,0.0,,,,CID667199,COc1ccccc1-c1c(NC(=O)c2ccco2)n(-c2ccccc2)nc(C)c1=O
,,,,,,0.0,,,,0.0,0.0,,,0.0,0.0,,CID1570003,O=C(CCCOc1ccccc1)Nc1ccc2c(c1)OCCO2
,,0.0,,,,,,0.0,,,0.0,0.0,,0.0,,,CID573344,CC(=O)N(C)c1ccc(NC(=O)c2cnn(C)c2)cc1
,,,,,,,,,,,,,0.0,,,,CID992164,Cc1cccc(NC(=O)CCSc2nnc(Cc3ccccc3)o2)c1
,,,,,,,,0.0,0.0,,,,,,,,CID3149893,Cc1cc(N2C(=O)C3CC=CCC3C2=O)no1
,,,,,,,,,,,,,,0.0,,,CID3209096,CCC(C)(C)n1nnnc1C(c1ccccc1)N1CCN(C2CCCC2)CC1
0.0,,,0.0,,,,,,,,,0.0,,,0.0,,CID5122224,O=c1cccc2n1CC1CC2CN(C(c2cccc(F)c2)c2sc3ncnn3c2O)C1
,,,,,,,,0.0,0.0,,,,,,,,CID700657,CCc1c(C)c2c(C)nn(-c3ccccc3)c2oc1=O
,,,,,,,,,,,,,0.0,,,,CID16192373,C=C(C)CNC(=O)CCc1nnc(Cc2cccc(C(F)(F)F)c2)o1
,,,,,,,,,,0.0,,,,,,,CID575169,CC(=O)c1ccc(NC(=O)CSc2nccn2CCc2ccccc2)cc1
,,,,0.0,,0.0,,,,,,,0.0,,,0.0,CID3244300,Cc1ccc(C2C3=C(CCCC3=O)Nc3[nH]c(SCC(=O)NCc4ccco4)nc(=O)c32)cc1
,,0.0,0.0,,,,0.0,,,,,,,,,0.0,CID3244301,CC(C)(C)n1ncc2c(=O)n(CC(=O)NCc3ccccc3)cnc21
,,,,,,,,,0.0,,,,,,,,CID780553,NC(=O)c1cc2cc(Cl)ccc2oc1=O
,,,0.0,,,,,,,,0.0,,,,,,CID2954797,CCNC(=O)N1CCNC(=O)C1CC(=O)OC
,0.0,,0.0,,,,,,,,,,,0.0,,,CID2194880,c1ccc(OCCCc2nc(-c3cccnc3)no2)cc1
,0.0,,0.0,,,0.0,,,,,,,,,,0.0,CID661869,COc1ccc(C(=O)Nc2nc3nc(-c4ccccc4)cc(=O)n3[nH]2)cc1
,,,,,,,,,,,,,0.0,,,,CID1480761,Cc1ccc(Oc2ccccc2/C=C2\SC(=O)N(C)C2=O)cc1
,,,,,,0.0,,,,,,,,,,0.0,CID2434923,Cc1noc(C)c1COC(=O)CCCOc1ccc(Cl)cc1Cl
,,,,,,,,,,,0.0,,,,,,CID2980658,CCc1ccccc1NC(=O)C(C)n1nc([N+](=O)[O-])c(Br)c1C
,,,,0.0,,0.0,,0.0,,,,,,,,,CID1039284,C=CCn1c(CSc2nc3ccccc3s2)nnc1SCC(=O)OCC
,,,,,0.0,,,,,,,,,,,,CID5349593,Cc1cccn2c(=O)c(/C=C3\SC(=S)N(C(C)c4ccccc4)C3=O)c(NCCc3ccccc3)nc12
,,,,,,,,,,,,,,0.0,,,CID1094887,O=C1CCCc2oc3ccc(NS(=O)(=O)c4cccc5cccnc45)cc3c21
,,,,,0.0,,,,,,,0.0,,,,,CID3243562,COc1ccc(CCN2C(=O)c3cccnc3C2=O)cc1OC
,,,,,0.0,,0.0,,,,,,,,,0.0,CID3243565,Cn1c(C(=O)N2CCC(C(=O)N3CCC4(CC3)OCCO4)CC2)cc2sccc21
,,,,,,,,,,,,,,0.0,,,CID2767358,CN(C)/C=N/c1nc2nccc(-c3cccs3)n2n1
,,,,,,0.0,,,,,,,,,,,CID2949919,CCSc1cc(C2C(C(=O)OC)=C(C)NC3=C2C(=O)CCC3)c(C)o1
0.0,0.0,0.0,0.0,,,0.0,,,,0.0,,,,,,0.0,CID1262346,COc1ccccc1NC(=O)CNC(=O)c1ccccc1
,,0.0,0.0,,,,0.0,,0.0,,0.0,,,,,,CID791823,CCc1ncc(C(=O)c2ccc(OC)cc2)n1C
,,,,,,,,,,,,,,0.0,,,CID5077639,COc1ccc(NC(=S)N(CCN(C)C)C(C)c2ccco2)cc1
,0.0,,,,,,0.0,,,,,,,,,,CID5308710,CCOC(=O)c1cccc(NC(=O)Cn2cc3c(n2)CCC(C)C3)c1
,,,,,,0.0,,,,,0.0,0.0,,,,0.0,CID1815493,N#CCSc1nc2ccccc2c(=O)n1-c1ccccc1
,0.0,,0.0,,0.0,,0.0,,,,0.0,,,,,,CID2998384,c1cncc(-c2nnc3n2CCC3)c1
,,0.0,0.0,,,,,,,0.0,0.0,,,,,,CID2982985,CCCCc1c(O)n2c(nc1=O)[nH]c1ccccc12
0.0,,,,,,,,0.0,,,,,,,0.0,0.0,CID799687,COc1ccc(CSc2nncn2N)cc1Br
,,,,,,,,,,,,,0.0,,,,CID801741,CC(C)Oc1cccc(C(=O)NC(=S)Nc2cccnc2)c1
,,,,,,,,0.0,,,,,,,,,CID2081831,Cc1sc2ncnc(OCC(=O)N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)c2c1C
,0.0,,,,0.0,,0.0,,,,,,,,,0.0,CID3244753,CC1CCCC(C)N1CCNC(=O)Cn1nc(-c2ccccc2)ccc1=O
,,,,,,,0.0,,0.0,,,,,0.0,,,CID3242363,CC1CCCCN1S(=O)(=O)c1ccc2c(c1)CCN2C(=O)C1CCC1
,0.0,,,,,0.0,,,,,,,,,,0.0,CID658192,CCOC(=O)c1[nH]c2ccccc2c1/N=C/N(CC)CC
,0.0,,0.0,,,,,0.0,,0.0,,,,0.0,0.0,0.0,CID1305519,COC(=O)CSc1nc(N2CCOCC2)c2c(c1C#N)CC(C)(C)N(C)C2
0.0,0.0,,,0.0,,,,,,,,0.0,0.0,,0.0,,CID565713,CCOc1ccccc1NC(=O)CSc1nnc(-c2ccco2)o1
,,,,,,,,,,,,,0.0,,,,CID828450,COc1ccc(-c2csc3nc(C(C)C)oc(=O)c23)cc1OC
,,0.0,0.0,0.0,,,0.0,,,,,,,,0.0,0.0,CID2058441,Cc1cc(C)cc(N(CC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)S(C)(=O)=O)c1
,0.0,0.0,,,,0.0,0.0,0.0,,,,,,,,,CID828454,O=c1c2ccccc2nc(-c2ccccc2)n1CCCn1ccnc1
,,,,0.0,0.0,,,,0.0,,,0.0,,,0.0,0.0,CID1085629,COc1ccc(N(CC(=O)N2CCN(C)CC2)S(=O)(=O)c2ccccc2)cc1OC
0.0,0.0,0.0,,,,0.0,0.0,,0.0,,,,,,,,CID4250006,CCOC(=O)N1CCC(Nc2ncnc3c2cnn3-c2ccc(C)cc2C)CC1
,,,,,,,,,,0.0,0.0,,0.0,,,,CID2233874,O=C(c1cccc(-c2nnc(-c3ccccc3)o2)c1)N1CCCCCC1
,,,,,,,,,,,0.0,,,0.0,,,CID1248117,CN(C)c1nc(N)nc(CSc2nnnn2-c2ccccc2)n1
,,0.0,,,,,0.0,,0.0,,,0.0,1.0,,,0.0,CID1248113,CCOC(=O)c1cc(OC(=O)c2cccs2)n(-c2ccccc2)n1
,,,,,,,,,,,,,0.0,,,,CID597213,CCOc1ccc(C(=O)N2CCN(c3cccc(Cl)c3)CC2)cc1
,,,,,,,,,,0.0,,,,,,,CID2472264,O=C(c1cc2c(s1)CCC2)N1CCN(c2ccccc2)CC1
,,,,,,,,,,0.0,,,,0.0,,,CID1645174,CCSc1nc(-c2ccc(OC)cc2)cc(-c2ccccc2)c1C#N
,,,,,,,,,,,,,0.0,,,,CID1214825,Cc1cc(NC(=O)c2ccccc2F)on1
,,,,,,,,0.0,,0.0,,,0.0,,,,CID3225001,CC(C)C1Oc2ccccc2N(CC(=O)N(Cc2ccncc2)Cc2ccco2)C1=O
,0.0,0.0,0.0,,,0.0,0.0,,,,,,,,,,CID665847,Cc1cc(N2CCCCC2)n2ncc(-c3ccccc3)c2n1
,,,0.0,0.0,,,,,,,,,,,0.0,,CID894193,Cc1ccc(S(=O)(=O)NCC(=O)NC2CCCCCC2)cc1
,,,,,,,,,,,,,0.0,,,,CID4344591,COC(CNC(=O)c1ccc2nc(-c3ccccc3)c(-c3ccccc3)nc2c1)OC
,,,,,,,0.0,,,,,,,,,,CID5309030,COc1ccc(-c2nc(CS(=O)CC(=O)NC3CCCc4ccccc43)c(C)o2)cc1OC
,,,,,,0.0,,,,,,,,,,0.0,CID5307425,O=C(NCCCN1CCN(c2ccccc2F)CC1)C1CCC(=O)N1C1CCCC1
,,0.0,0.0,,,,,,,,,,,,,0.0,CID648586,O=C(NC(C(=O)c1ccccc1)n1ccc(=O)[nH]c1=O)c1ccccc1
,,,,,,,,,,,,,0.0,0.0,,,CID974665,COc1ccc(OC)c(-n2c(C)cc(C=O)c2C)c1
,,0.0,0.0,,,,,0.0,,,,,,,0.0,,CID652621,CCCCc1c(O)nc(SCC(=O)NCC2CCCO2)[nH]c1=O
,,,0.0,0.0,,0.0,,,,,,0.0,,,0.0,,CID651190,Cc1sc2nc(C(C)C)nc(SCC(=O)N3CCN(C(=O)c4ccco4)CC3)c2c1C
,,,0.0,,,,,,0.0,0.0,,0.0,,,0.0,0.0,CID2975715,CC(=O)Nc1cccc(-c2nnc3n2CC(C)S3)c1
0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,CID644930,Cc1occc1-c1nnc(SCC(=O)NCCc2ccccc2)n1C(C)c1ccccc1
,,,,,,,,0.0,,,0.0,,,0.0,,,CID665390,Cc1ccc2cc3c(NC(=O)c4ccco4)nn(C)c3nc2c1
,0.0,,,,,,,,,0.0,,,,,,,CID2698142,CN(CC(=O)NC(=O)NCc1ccco1)Cc1nc(=O)c2ccccc2[nH]1
,,0.0,,,,,0.0,0.0,,,,,0.0,,,,CID79322,O=C(O)c1ccc(S(=O)(=O)c2ccccc2)cc1
,,,,,,,,,,,,,,0.0,,,CID2672641,Cc1ccc(C)c(NC(=O)CN(C)C(=O)c2cccc(S(=O)(=O)N(C)C)c2)c1
,,,,,,,,,,,,,0.0,,,,CID3432975,COCCN(C(=S)Nc1cc(C)cc(C)c1)C(C)c1ccco1
,,0.0,0.0,0.0,,,,,,,,,,,,,CID3235857,COC(=O)c1ccccc1NC(=O)Nc1cccs1
